523.8021931,1,1,35.70438095,195.2816582,0
2374.363423,1,1,0,2234.145009,0
1771.276309,1,1,0,1586.796168,0
242.5813808,1,1,0,0.074557823,0
288.3356861,1,1,60.16759524,0,0
264.6707595,1,1,30.37219048,0,0
214.6749198,1,1,0,0,0
190.0736019,1,1,0,0,0
208.169714,1,1,14.32347619,0,0
249.8207096,1,1,89.1224127,0,0
248.6692276,1,1,88.36347421,0,0
235.9239356,1,1,68.91499405,0,0
